Participant,JudgedSpeed,PaddleLength,BallSpeed,TrialNumber,BackgroundColor,HitOrMiss,BlockNumber
12,1,50,5,209,blue,1,9
12,1,250,5,210,red,1,9
12,1,50,6,211,blue,0,9
12,1,50,7,212,red,0,9
12,0,250,4,213,blue,1,9
12,0,50,2,214,blue,1,9
12,0,50,3,215,red,0,9
12,1,250,7,216,blue,0,9
12,1,250,7,217,blue,1,10
12,0,250,3,218,red,1,10
12,0,250,2,219,blue,1,10
12,0,250,3,220,blue,1,10
12,0,50,3,221,blue,1,10
12,1,250,5,222,blue,1,10
12,1,250,5,223,red,1,10
12,1,250,6,224,red,1,10
12,0,50,4,225,red,0,10
12,1,50,5,226,red,1,10
12,1,50,7,227,red,0,10
12,0,250,4,228,blue,1,10
12,0,50,2,229,red,1,10
12,0,250,2,230,red,1,10
12,1,50,7,231,blue,0,10
12,1,250,6,232,blue,1,10
12,0,50,4,233,blue,1,10
12,0,50,2,234,blue,1,10
12,1,250,4,235,red,1,10
12,0,50,3,236,red,0,10
12,1,50,5,237,blue,0,10
12,1,50,6,238,red,1,10
12,1,250,7,239,red,1,10
12,1,50,6,240,blue,0,10
12,0,50,4,241,blue,0,11
12,0,50,3,242,red,0,11
12,1,50,7,243,blue,1,11
12,1,250,5,244,blue,1,11
12,0,50,3,245,blue,0,11
12,0,50,2,246,red,0,11
12,1,50,6,247,blue,1,11
12,1,50,7,248,red,1,11
12,1,250,6,249,red,1,11
12,1,50,5,250,blue,1,11
12,1,250,4,251,red,1,11
12,1,250,6,252,blue,0,11
12,1,250,4,253,blue,1,11
12,1,50,4,254,red,1,11
12,0,50,2,255,blue,1,11
12,1,250,3,256,red,1,11
12,1,250,7,257,blue,1,11
12,0,250,2,258,blue,1,11
12,1,50,6,259,red,0,11
12,1,50,5,260,red,1,11
12,0,250,2,261,red,1,11
12,1,250,5,262,red,1,11
12,1,250,7,263,red,1,11
12,0,250,3,264,blue,1,11
12,1,250,7,265,blue,1,12
12,1,50,6,266,blue,1,12
12,1,50,4,267,blue,0,12
12,1,50,7,268,blue,0,12
12,1,50,7,269,red,0,12
12,1,50,5,270,blue,0,12
12,1,50,6,271,red,0,12
12,1,250,7,272,red,1,12
12,0,50,4,273,red,1,12
12,1,250,4,274,red,1,12
12,0,250,2,275,blue,0,12
12,1,250,6,276,red,1,12
12,1,250,5,277,red,1,12
12,1,250,3,278,red,1,12
12,0,250,3,279,blue,1,12
12,0,50,2,280,blue,1,12
12,1,50,3,281,red,1,12
12,1,250,6,282,blue,1,12
12,1,50,3,283,blue,0,12
12,1,50,5,284,red,1,12
12,0,50,2,285,red,1,12
12,0,250,2,286,red,1,12
12,1,250,5,287,blue,1,12
12,1,250,4,288,blue,1,12
13,1,250,5,1,blue,0,1
13,1,250,7,2,red,1,1
13,1,50,7,3,blue,0,1
13,1,50,6,4,blue,0,1
13,0,250,3,5,blue,1,1
13,0,250,3,6,red,1,1
13,1,50,6,7,red,0,1
13,0,50,4,8,red,0,1
13,1,50,5,9,blue,0,1
13,0,250,2,10,red,1,1
13,0,250,2,11,blue,1,1
13,1,250,6,12,red,1,1
13,0,50,4,13,blue,0,1
13,1,250,5,14,red,1,1
13,1,50,5,15,red,1,1
13,0,250,4,16,red,1,1
13,0,50,3,17,red,1,1
13,0,250,4,18,blue,1,1
13,0,50,2,19,red,0,1
13,1,250,6,20,blue,1,1
13,1,250,7,21,blue,1,1
13,0,50,2,22,blue,0,1
13,1,50,7,23,red,1,1
13,0,50,3,24,blue,1,1
13,0,50,2,25,blue,0,2
13,1,250,6,26,red,1,2
13,1,50,6,27,red,0,2
13,1,50,7,28,red,0,2
13,1,250,6,29,blue,1,2
13,0,250,4,30,blue,1,2
13,1,250,7,31,blue,1,2
13,0,250,5,32,blue,1,2
13,1,50,5,33,red,1,2
13,1,250,5,34,red,1,2
13,0,250,2,35,red,1,2
13,0,50,2,36,red,0,2
13,0,50,3,37,red,1,2
13,0,250,4,38,red,1,2
13,1,50,4,39,blue,0,2
13,1,50,6,40,blue,1,2
13,0,250,2,41,blue,1,2
13,0,250,3,42,blue,1,2
13,1,50,4,43,red,1,2
13,1,250,7,44,red,1,2
13,1,50,5,45,blue,0,2
13,0,250,3,46,red,1,2
13,1,50,7,47,blue,0,2
13,0,50,3,48,blue,1,2
13,0,50,2,49,red,0,3
13,1,250,5,50,blue,1,3
13,1,250,7,51,blue,1,3
13,1,250,7,52,red,1,3
13,0,250,3,53,blue,1,3
13,0,50,4,54,blue,0,3
13,1,50,5,55,red,0,3
13,1,250,6,56,blue,1,3
13,1,50,6,57,red,1,3
13,0,50,4,58,red,0,3
13,0,250,2,59,blue,1,3
13,1,50,7,60,blue,0,3
13,0,50,3,61,blue,1,3
13,1,50,6,62,blue,1,3
13,0,50,3,63,red,1,3
13,0,250,3,64,red,1,3
13,1,250,5,65,red,1,3
13,1,250,6,66,red,1,3
13,1,50,7,67,red,1,3
13,1,250,4,68,red,1,3
13,0,50,2,69,blue,0,3
13,1,250,4,70,blue,1,3
13,1,50,5,71,blue,1,3
13,0,250,2,72,red,1,3
13,0,250,4,73,blue,1,4
13,1,50,7,74,red,0,4
13,0,250,4,75,red,1,4
13,0,50,3,76,blue,1,4
13,0,50,4,77,red,1,4
13,0,250,3,78,red,1,4
13,0,50,3,79,red,1,4
13,1,50,6,80,blue,0,4
13,0,50,2,81,red,1,4
13,1,50,5,82,blue,0,4
13,1,50,5,83,red,0,4
13,1,250,7,84,blue,1,4
13,0,250,2,85,blue,1,4
13,1,250,6,86,red,1,4
13,0,50,4,87,blue,0,4
13,1,50,7,88,blue,0,4
13,1,250,6,89,blue,1,4
13,1,50,6,90,red,0,4
13,1,250,5,91,red,1,4
13,0,250,3,92,blue,1,4
13,1,250,7,93,red,1,4
13,0,50,2,94,blue,1,4
13,1,250,5,95,blue,1,4
13,0,250,2,96,red,1,4
13,1,250,5,97,blue,1,5
13,0,50,4,98,blue,0,5
13,1,50,5,99,red,1,5
13,1,250,6,100,blue,1,5
13,1,50,5,101,blue,0,5
13,0,250,2,102,blue,1,5
13,1,50,6,103,blue,1,5
13,0,250,2,104,red,1,5
13,1,250,7,105,red,1,5
13,1,50,7,106,blue,1,5
13,0,50,3,107,blue,1,5
13,1,50,6,108,red,1,5
13,1,250,7,109,blue,1,5
13,1,250,4,110,blue,1,5
13,0,50,3,111,red,0,5
13,0,50,2,112,red,1,5
13,1,50,7,113,red,0,5
13,0,250,3,114,blue,1,5
13,0,250,4,115,red,0,5
13,1,250,5,116,red,1,5
13,0,250,3,117,red,1,5
13,0,50,2,118,blue,0,5
13,1,50,4,119,red,0,5
13,1,250,6,120,red,1,5
13,1,250,5,121,red,1,6
13,1,50,3,122,red,1,6
13,1,50,6,123,blue,0,6
13,1,250,7,124,blue,1,6
13,0,250,4,125,red,1,6
13,1,250,6,126,blue,1,6
13,1,250,6,127,red,1,6
13,0,250,2,128,blue,1,6
13,0,50,2,129,red,1,6
13,1,50,5,130,blue,1,6
13,1,50,4,131,red,0,6
13,0,50,2,132,blue,0,6
13,0,250,3,133,red,1,6
13,1,50,7,134,red,1,6
13,0,250,2,135,red,1,6
13,0,250,3,136,blue,1,6
13,1,50,7,137,blue,1,6
13,0,50,3,138,blue,0,6
13,0,250,4,139,blue,1,6
13,1,50,6,140,red,1,6
13,1,250,5,141,blue,1,6
13,1,50,5,142,red,1,6
13,1,250,7,143,red,1,6
13,1,50,4,144,blue,1,6
13,1,50,6,145,blue,1,7
13,0,50,3,146,blue,1,7
13,1,250,6,147,blue,1,7
13,1,50,5,148,red,1,7
13,0,250,3,149,red,1,7
13,1,250,5,150,red,1,7
13,1,50,5,151,blue,0,7
13,0,250,2,152,blue,1,7
13,0,50,3,153,red,0,7
13,1,50,6,154,red,0,7
13,0,250,3,155,blue,1,7
13,0,250,2,156,red,1,7
13,1,250,6,157,red,1,7
13,0,50,2,158,blue,1,7
13,1,50,4,159,red,0,7
13,1,250,5,160,blue,1,7
13,1,50,4,161,blue,0,7
13,0,50,2,162,red,1,7
13,0,250,4,163,blue,1,7
13,1,250,7,164,red,1,7
13,1,50,7,165,red,1,7
13,1,50,7,166,blue,1,7
13,1,250,7,167,blue,1,7
13,0,250,4,168,red,0,7
13,1,50,6,169,red,0,8
13,1,50,4,170,blue,1,8
13,1,250,7,171,red,1,8
13,1,50,6,172,blue,1,8
13,1,250,7,173,blue,1,8
13,0,50,4,174,red,1,8
13,0,250,4,175,red,1,8
13,1,50,5,176,red,0,8
13,0,250,4,177,blue,1,8
13,1,250,6,178,red,0,8
13,0,50,2,179,red,0,8
13,0,250,2,180,blue,1,8
13,1,250,5,181,blue,1,8
13,0,250,3,182,blue,0,8
13,0,250,3,183,red,1,8
13,1,250,5,184,red,1,8
13,1,50,7,185,red,1,8
13,1,250,6,186,blue,1,8
13,1,50,7,187,blue,1,8
13,1,50,5,188,blue,1,8
13,0,250,2,189,red,1,8
13,0,50,3,190,blue,0,8
13,0,50,2,191,blue,0,8
13,0,50,3,192,red,1,8
13,1,250,7,193,blue,1,9
13,1,250,5,194,red,1,9
13,1,250,6,195,red,1,9
13,0,50,3,196,red,1,9
13,1,250,4,197,red,1,9
13,0,250,2,198,blue,1,9
13,1,50,6,199,blue,1,9
13,1,250,7,200,red,1,9
13,1,50,6,201,red,0,9
13,0,250,3,202,blue,1,9
13,0,250,2,203,red,1,9
13,1,50,5,204,red,0,9
13,1,50,7,205,blue,1,9
13,0,50,2,206,red,1,9
13,0,250,3,207,red,1,9
13,1,50,4,208,blue,0,9
13,1,50,7,209,red,0,9
13,1,50,5,210,blue,1,9
13,1,50,4,211,red,0,9
13,1,50,3,212,blue,1,9
13,0,50,2,213,blue,1,9
13,1,250,6,214,blue,1,9
13,1,250,5,215,blue,1,9
13,0,250,4,216,blue,1,9
13,1,250,7,217,red,1,10
13,1,50,4,218,blue,0,10
13,0,50,2,219,red,1,10
13,0,50,2,220,blue,1,10
13,1,250,6,221,blue,1,10
13,0,50,3,222,blue,1,10
13,1,50,6,223,red,1,10
13,1,250,6,224,red,1,10
13,0,50,4,225,red,1,10
13,1,250,4,226,blue,1,10
13,1,250,5,227,red,1,10
13,1,250,7,228,blue,1,10
13,1,50,7,229,red,0,10
13,0,250,3,230,blue,1,10
13,0,250,2,231,red,1,10
13,0,250,3,232,red,1,10
13,1,250,5,233,blue,1,10
13,1,50,6,234,blue,0,10
13,1,50,7,235,blue,1,10
13,0,250,2,236,blue,1,10
13,1,50,5,237,red,0,10
13,0,50,3,238,red,0,10
13,1,50,5,239,blue,0,10
13,0,250,4,240,red,1,10
13,1,250,7,241,blue,1,11
13,0,250,4,242,red,0,11
13,0,50,2,243,blue,0,11
13,0,250,2,244,red,1,11
13,1,250,7,245,red,1,11
13,1,50,4,246,blue,1,11
13,0,50,4,247,red,1,11
13,1,50,5,248,red,0,11
13,0,50,6,249,blue,1,11
13,0,250,4,250,blue,1,11
13,0,50,3,251,blue,0,11
13,0,50,2,252,red,0,11
13,1,50,7,253,blue,1,11
13,0,250,5,254,blue,1,11
13,0,250,2,255,blue,1,11
13,0,50,3,256,red,0,11
13,1,250,6,257,red,1,11
13,1,50,7,258,red,1,11
13,1,250,6,259,blue,1,11
13,0,250,3,260,blue,1,11
13,1,250,5,261,red,1,11
13,1,50,5,262,blue,1,11
13,1,50,6,263,red,0,11
13,0,250,3,264,red,1,11
13,1,50,6,265,blue,1,12
13,0,50,2,266,red,1,12
13,1,50,4,267,red,0,12
13,1,250,6,268,red,1,12
13,1,250,7,269,red,1,12
13,1,250,6,270,blue,1,12
13,1,250,7,271,blue,1,12
13,0,250,4,272,blue,1,12
13,0,250,3,273,blue,1,12
13,0,50,2,274,blue,0,12
13,1,250,5,275,red,1,12
13,0,250,2,276,red,1,12
13,1,50,6,277,red,1,12
13,1,50,5,278,red,0,12
13,1,250,4,279,red,1,12
13,1,50,7,280,blue,0,12
13,1,50,4,281,blue,1,12
13,0,250,2,282,blue,1,12
13,1,250,5,283,blue,1,12
13,1,50,7,284,red,0,12
13,1,50,3,285,blue,0,12
13,0,50,3,286,red,0,12
13,1,50,5,287,blue,1,12
13,1,250,3,288,red,1,12
14,1,250,4,1,blue,0,1
14,0,250,6,2,red,1,1
14,1,50,4,3,blue,0,1
14,0,50,2,4,red,0,1
14,1,50,5,5,red,1,1
14,0,250,3,6,red,1,1
14,1,250,6,7,blue,0,1
14,0,250,7,8,red,1,1
14,1,50,6,9,blue,0,1
14,0,50,2,10,blue,0,1
14,1,50,4,11,red,0,1
14,1,250,7,12,blue,1,1
14,0,50,3,13,blue,0,1
14,1,250,5,14,blue,1,1
14,1,50,5,15,blue,1,1
14,1,250,5,16,red,1,1
14,0,50,3,17,red,0,1
14,1,50,7,18,red,0,1
14,1,50,6,19,red,1,1
14,0,250,3,20,blue,1,1
14,0,250,2,21,blue,1,1
14,1,50,7,22,blue,0,1
14,0,250,2,23,red,1,1
14,0,250,4,24,red,1,1
14,1,250,5,25,red,1,2
14,0,250,2,26,blue,1,2
14,1,50,7,27,red,1,2
14,0,250,3,28,red,1,2
14,1,50,4,29,blue,0,2
14,1,50,3,30,blue,0,2
14,1,250,7,31,blue,1,2
14,1,250,6,32,red,1,2
14,0,50,2,33,red,1,2
14,0,250,2,34,red,1,2
14,1,50,6,35,blue,0,2
14,1,250,6,36,blue,1,2
14,0,50,2,37,blue,1,2
14,1,50,4,38,red,0,2
14,1,250,4,39,blue,1,2
14,0,50,3,40,red,1,2
14,1,50,5,41,red,0,2
14,0,250,3,42,blue,1,2
14,1,250,4,43,red,1,2
14,0,250,5,44,blue,1,2
14,1,250,7,45,red,1,2
14,1,50,5,46,blue,1,2
14,1,50,7,47,blue,0,2
14,1,50,6,48,red,1,2
14,0,250,7,49,red,1,3
14,1,50,3,50,blue,1,3
14,0,250,6,51,blue,1,3
14,1,250,6,52,red,1,3
14,1,50,4,53,blue,0,3
14,0,250,3,54,red,1,3
14,1,250,3,55,blue,1,3
14,0,250,5,56,blue,1,3
14,1,250,5,57,red,1,3
14,1,50,5,58,red,1,3
14,0,250,2,59,red,0,3
14,1,50,6,60,red,1,3
14,1,50,6,61,blue,1,3
14,1,50,7,62,blue,0,3
14,1,50,4,63,red,0,3
14,0,50,3,64,red,0,3
14,1,50,7,65,red,0,3
14,0,250,4,66,blue,1,3
14,0,50,2,67,blue,1,3
14,1,250,7,68,blue,1,3
14,0,250,4,69,red,1,3
14,1,50,5,70,blue,0,3
14,0,250,2,71,blue,1,3
14,0,50,2,72,red,0,3
14,1,250,6,73,red,1,4
14,1,250,7,74,red,1,4
14,1,250,3,75,blue,1,4
14,1,250,3,76,red,1,4
14,1,250,7,77,blue,1,4
14,0,50,7,78,blue,0,4
14,1,50,6,79,red,0,4
14,1,50,5,80,blue,1,4
14,1,50,5,81,red,1,4
14,0,50,4,82,blue,1,4
14,0,250,2,83,blue,1,4
14,1,250,5,84,blue,1,4
14,1,50,7,85,red,0,4
14,0,250,4,86,blue,1,4
14,0,250,4,87,red,1,4
14,0,50,3,88,blue,1,4
14,0,50,3,89,red,1,4
14,0,250,2,90,red,1,4
14,0,50,2,91,blue,0,4
14,1,50,6,92,blue,1,4
14,1,50,2,93,red,0,4
14,1,250,6,94,blue,1,4
14,1,50,4,95,red,1,4
14,1,250,5,96,red,1,4
14,1,50,7,97,blue,0,5
14,0,250,4,98,blue,1,5
14,1,50,4,99,red,0,5
14,1,50,7,100,red,0,5
14,1,250,7,101,red,1,5
14,0,250,2,102,blue,1,5
14,0,250,3,103,red,1,5
14,0,250,6,104,red,1,5
14,1,250,5,105,blue,1,5
14,1,50,6,106,red,0,5
14,0,50,2,107,blue,1,5
14,0,50,3,108,blue,0,5
14,1,250,5,109,red,1,5
14,0,50,2,110,red,1,5
14,0,250,2,111,red,0,5
14,1,250,7,112,blue,1,5
14,0,50,3,113,red,1,5
14,0,250,3,114,blue,1,5
14,0,250,4,115,red,1,5
14,0,50,5,116,blue,0,5
14,1,250,6,117,blue,0,5
14,1,50,5,118,red,0,5
14,1,50,4,119,blue,1,5
14,1,50,6,120,blue,0,5
14,0,250,4,121,red,1,6
14,1,250,4,122,blue,1,6
14,1,250,5,123,red,1,6
14,0,250,2,124,blue,1,6
14,1,250,5,125,blue,1,6
14,1,50,4,126,red,1,6
14,0,250,2,127,red,1,6
14,1,250,7,128,red,1,6
14,0,250,7,129,blue,1,6
14,1,250,6,130,blue,1,6
14,1,250,6,131,red,1,6
14,0,50,2,132,blue,0,6
14,1,50,7,133,red,0,6
14,0,250,3,134,red,1,6
14,1,50,5,135,blue,1,6
14,0,250,3,136,blue,1,6
14,0,50,3,137,blue,1,6
14,1,50,5,138,red,0,6
14,0,50,2,139,red,0,6
14,0,50,3,140,red,0,6
14,1,50,7,141,blue,1,6
14,1,50,4,142,blue,0,6
14,1,50,6,143,blue,1,6
14,1,50,6,144,red,0,6
14,0,50,5,145,blue,0,7
14,1,50,3,146,red,0,7
14,1,50,5,147,red,1,7
14,0,50,3,148,blue,0,7
14,1,50,4,149,blue,0,7
14,1,250,3,150,red,1,7
14,0,250,2,151,blue,1,7
14,1,50,7,152,red,0,7
14,0,250,3,153,blue,1,7
14,1,50,6,154,red,1,7
14,1,250,4,155,red,1,7
14,0,50,4,156,red,1,7
14,0,50,2,157,red,1,7
14,1,250,5,158,blue,1,7
14,0,250,4,159,blue,1,7
14,1,50,6,160,blue,1,7
14,0,50,2,161,blue,1,7
14,1,250,5,162,red,1,7
14,1,250,7,163,red,1,7
14,1,250,6,164,blue,1,7
14,1,50,7,165,blue,0,7
14,0,250,2,166,red,1,7
14,1,250,7,167,blue,0,7
14,1,250,6,168,red,1,7
14,0,50,3,169,red,1,8
14,0,250,3,170,blue,0,8
14,1,50,3,171,blue,1,8
14,1,250,7,172,blue,1,8
14,1,50,7,173,red,0,8
14,1,50,5,174,blue,0,8
14,1,50,4,175,red,1,8
14,0,250,4,176,red,1,8
14,1,250,7,177,red,1,8
14,0,250,5,178,red,1,8
14,1,250,5,179,blue,1,8
14,1,50,7,180,blue,0,8
14,1,50,6,181,red,1,8
14,0,50,4,182,blue,1,8
14,1,250,6,183,red,1,8
14,1,50,6,184,blue,0,8
14,0,250,3,185,red,1,8
14,1,250,6,186,blue,1,8
14,1,250,4,187,blue,1,8
14,0,250,2,188,red,1,8
14,1,50,5,189,red,1,8
14,0,50,2,190,blue,1,8
14,0,250,2,191,blue,1,8
14,0,50,2,192,red,0,8
14,1,250,5,193,blue,1,9
14,1,50,6,194,blue,0,9
14,1,250,4,195,red,1,9
14,1,250,5,196,red,1,9
14,1,250,6,197,red,0,9
14,0,250,2,198,red,1,9
14,1,50,6,199,red,0,9
14,0,50,4,200,red,1,9
14,0,50,2,201,blue,0,9
14,1,50,5,202,blue,1,9
14,1,50,7,203,red,1,9
14,1,250,6,204,blue,1,9
14,0,250,3,205,red,0,9
14,0,50,3,206,red,1,9
14,0,50,2,207,red,1,9
14,1,50,3,208,blue,0,9
14,1,250,7,209,blue,0,9
14,0,250,3,210,blue,1,9
14,0,250,2,211,blue,1,9
14,1,50,4,212,blue,0,9
14,1,250,7,213,red,1,9
14,1,50,7,214,blue,0,9
14,1,50,5,215,red,1,9
14,1,250,4,216,blue,1,9
14,1,250,7,217,red,1,10
14,1,250,5,218,red,1,10
14,0,250,2,219,blue,1,10
14,0,250,3,220,blue,1,10
14,0,50,3,221,blue,1,10
14,0,250,3,222,red,1,10
14,1,50,7,223,blue,1,10
14,0,50,2,224,red,0,10
14,0,250,4,225,blue,1,10
14,1,250,6,226,red,1,10
14,0,50,3,227,red,1,10
14,0,50,2,228,blue,1,10
14,1,250,6,229,blue,1,10
14,1,50,6,230,red,1,10
14,1,50,7,231,red,1,10
14,0,250,4,232,red,1,10
14,1,50,4,233,red,0,10
14,0,250,7,234,blue,1,10
14,0,250,2,235,red,1,10
14,1,50,6,236,blue,1,10
14,1,250,5,237,blue,0,10
14,0,50,5,238,blue,1,10
14,0,50,4,239,blue,1,10
14,1,50,5,240,red,1,10
14,0,250,2,241,red,1,11
14,1,50,6,242,red,0,11
14,0,50,2,243,red,1,11
14,1,250,4,244,red,1,11
14,1,250,7,245,blue,1,11
14,1,50,7,246,red,1,11
14,1,50,7,247,blue,0,11
14,0,50,4,248,red,0,11
14,1,250,7,249,red,1,11
14,1,50,5,250,blue,1,11
14,1,250,5,251,red,1,11
14,0,50,3,252,red,0,11
14,0,50,5,253,red,1,11
14,0,50,3,254,blue,1,11
14,1,250,6,255,blue,1,11
14,1,250,4,256,blue,1,11
14,1,250,6,257,red,1,11
14,0,50,2,258,blue,1,11
14,1,50,6,259,blue,0,11
14,0,250,3,260,blue,0,11
14,0,250,2,261,blue,0,11
14,1,50,4,262,blue,1,11
14,0,250,3,263,red,1,11
14,0,250,5,264,blue,1,11
14,1,250,5,265,blue,1,12
14,1,250,3,266,blue,1,12
14,1,250,7,267,blue,1,12
14,1,50,3,268,red,0,12
14,0,50,2,269,blue,0,12
14,0,50,4,270,blue,1,12
14,1,50,4,271,red,1,12
14,1,50,7,272,red,1,12
14,0,250,2,273,blue,1,12
14,1,50,5,274,blue,0,12
14,1,250,7,275,red,1,12
14,1,250,6,276,blue,1,12
14,0,50,2,277,red,0,12
14,1,50,6,278,red,1,12
14,1,50,5,279,red,1,12
14,0,250,2,280,red,1,12
14,0,50,3,281,blue,1,12
14,1,250,4,282,red,1,12
14,1,50,6,283,blue,0,12
14,1,250,4,284,blue,1,12
14,1,250,6,285,red,1,12
14,1,250,5,286,red,1,12
14,1,250,3,287,red,0,12
14,1,50,7,288,blue,0,12
15,0,50,3,1,blue,1,1
15,1,50,7,2,blue,1,1
15,0,250,2,3,red,1,1
15,1,50,4,4,blue,0,1
15,1,250,5,5,red,1,1
15,0,250,5,6,blue,1,1
15,0,250,4,7,blue,1,1
15,1,250,7,8,blue,1,1
15,1,250,7,9,red,1,1
15,0,250,3,10,blue,1,1
15,1,50,5,11,red,0,1
15,0,50,2,12,blue,0,1
15,0,250,2,13,blue,1,1
15,0,250,3,14,red,1,1
15,1,50,6,15,red,1,1
15,1,50,6,16,blue,1,1
15,0,50,4,17,red,0,1
15,1,250,6,18,blue,1,1
15,0,250,4,19,red,1,1
15,1,250,6,20,red,1,1
15,0,50,5,21,blue,1,1
15,0,50,3,22,red,1,1
15,0,50,2,23,red,0,1
15,1,50,7,24,red,0,1
15,1,50,5,25,blue,0,2
15,1,250,6,26,red,1,2
15,0,250,2,27,red,1,2
15,1,250,7,28,red,1,2
15,0,50,4,29,blue,0,2
15,0,50,2,30,red,0,2
15,1,250,7,31,blue,1,2
15,0,250,2,32,blue,1,2
15,0,250,6,33,blue,1,2
15,1,50,6,34,red,1,2
15,0,50,3,35,blue,1,2
15,0,50,4,36,red,1,2
15,0,50,2,37,blue,1,2
15,1,250,4,38,blue,1,2
15,1,250,5,39,red,1,2
15,1,50,7,40,blue,0,2
15,0,250,3,41,blue,1,2
15,1,50,7,42,red,1,2
15,0,250,3,43,red,1,2
15,0,50,3,44,red,1,2
15,1,250,5,45,blue,1,2
15,1,50,6,46,blue,1,2
15,1,50,5,47,red,1,2
15,0,250,4,48,red,1,2
15,0,250,5,49,blue,1,3
15,0,50,3,50,red,1,3
15,1,50,5,51,blue,1,3
15,0,250,4,52,red,1,3
15,1,50,6,53,blue,1,3
15,0,250,4,54,blue,1,3
15,0,50,2,55,blue,0,3
15,1,50,7,56,blue,0,3
15,1,250,7,57,red,1,3
15,0,50,3,58,blue,1,3
15,1,50,6,59,red,0,3
15,0,250,2,60,blue,1,3
15,1,250,6,61,blue,1,3
15,0,250,2,62,red,1,3
15,1,50,4,63,red,1,3
15,1,250,7,64,blue,1,3
15,1,50,5,65,red,0,3
15,1,250,6,66,red,1,3
15,0,250,3,67,blue,1,3
15,1,50,7,68,red,1,3
15,0,250,3,69,red,1,3
15,0,50,4,70,blue,1,3
15,1,250,5,71,red,1,3
15,0,50,2,72,red,0,3
15,0,50,2,73,red,0,4
15,0,250,5,74,blue,1,4
15,0,250,4,75,blue,1,4
15,1,50,5,76,blue,0,4
15,0,50,2,77,blue,1,4
15,0,50,3,78,red,1,4
15,1,250,6,79,red,1,4
15,0,250,2,80,red,1,4
15,1,250,7,81,blue,1,4
15,1,250,5,82,red,1,4
15,0,50,4,83,blue,1,4
15,0,250,4,84,red,1,4
15,0,250,3,85,blue,1,4
15,1,50,6,86,red,0,4
15,1,50,7,87,red,1,4
15,1,50,7,88,blue,1,4
15,0,250,3,89,red,1,4
15,0,50,4,90,red,1,4
15,0,50,5,91,red,1,4
15,1,250,7,92,red,1,4
15,1,250,6,93,blue,1,4
15,0,250,2,94,blue,1,4
15,0,50,3,95,blue,0,4
15,1,50,6,96,blue,0,4
15,0,50,3,97,red,0,5
15,1,250,6,98,blue,1,5
15,0,250,6,99,red,1,5
15,0,50,4,100,red,1,5
15,0,250,3,101,red,1,5
15,0,250,3,102,blue,1,5
15,1,250,5,103,blue,1,5
15,0,250,2,104,blue,1,5
15,0,50,2,105,red,0,5
15,1,50,5,106,blue,0,5
15,1,250,7,107,red,1,5
15,1,50,5,108,red,0,5
15,0,250,4,109,blue,1,5
15,0,50,2,110,blue,0,5
15,0,50,3,111,blue,0,5
15,0,250,4,112,red,1,5
15,0,250,2,113,red,1,5
15,1,250,5,114,red,1,5
15,1,50,7,115,red,1,5
15,1,50,6,116,red,0,5
15,1,250,7,117,blue,0,5
15,0,50,4,118,blue,0,5
15,1,50,7,119,blue,1,5
15,1,50,6,120,blue,0,5
15,1,250,6,121,red,1,6
15,0,250,3,122,red,1,6
15,0,250,2,123,blue,1,6
15,1,250,6,124,blue,1,6
15,1,50,6,125,blue,0,6
15,1,250,5,126,blue,1,6
15,0,250,3,127,blue,1,6
15,0,250,2,128,red,1,6
15,0,50,4,129,red,0,6
15,1,50,7,130,red,1,6
15,0,50,3,131,blue,1,6
15,1,250,5,132,red,1,6
15,1,50,5,133,blue,1,6
15,1,50,7,134,blue,0,6
15,0,250,4,135,red,1,6
15,1,50,6,136,red,0,6
15,0,50,2,137,blue,1,6
15,1,250,7,138,blue,1,6
15,1,250,7,139,red,1,6
15,0,50,2,140,red,1,6
15,0,250,4,141,blue,1,6
15,0,50,4,142,blue,1,6
15,0,50,3,143,red,1,6
15,1,50,5,144,red,1,6
15,1,250,7,145,blue,1,7
15,1,50,5,146,blue,0,7
15,0,250,2,147,red,1,7
15,0,250,4,148,blue,1,7
15,1,50,5,149,red,0,7
15,0,50,3,150,red,0,7
15,0,50,2,151,blue,1,7
15,1,250,5,152,blue,1,7
15,1,50,6,153,red,1,7
15,0,250,3,154,red,1,7
15,1,50,7,155,blue,0,7
15,0,50,4,156,red,1,7
15,1,50,6,157,blue,1,7
15,0,250,4,158,red,1,7
15,1,50,7,159,red,1,7
15,0,50,4,160,blue,1,7
15,0,250,3,161,blue,1,7
15,1,250,7,162,red,1,7
15,1,250,5,163,red,1,7
15,0,250,2,164,blue,1,7
15,1,250,6,165,blue,1,7
15,0,50,3,166,blue,1,7
15,1,250,6,167,red,1,7
15,0,50,2,168,red,1,7
15,0,250,4,169,blue,1,8
15,1,50,6,170,red,1,8
15,1,250,7,171,red,1,8
15,0,250,2,172,blue,1,8
15,0,50,3,173,red,0,8
15,1,50,7,174,blue,0,8
15,1,250,7,175,blue,1,8
15,0,50,5,176,blue,0,8
15,0,250,6,177,red,1,8
15,0,50,4,178,blue,0,8
15,0,50,4,179,red,0,8
15,0,250,5,180,red,1,8
15,1,50,5,181,red,0,8
15,1,50,7,182,red,1,8
15,1,50,6,183,blue,1,8
15,0,250,3,184,blue,1,8
15,0,50,3,185,blue,1,8
15,0,250,3,186,red,1,8
15,0,250,4,187,red,1,8
15,0,50,2,188,red,1,8
15,0,250,2,189,red,1,8
