Serial,male,minority,deprived
1118148,0,0,1
1021179,0,0,0
1064034,0,0,1
1034393,0,1,1
1025186,0,0,0
1023195,0,0,1
1010872,0,0,1
1084429,0,1,1
1001679,0,0,1
1091671,0,0,0
1059957,0,0,0
1042190,0,1,1
1025514,0,1,1
1038863,0,0,0
1036592,0,0,0
1014967,0,0,1
1003089,0,0,0
1096117,0,0,0
1006060,0,0,0
1094219,0,0,0
1074746,0,0,0
1093514,0,0,0
1107947,0,0,0
1099906,0,0,0
1100253,0,0,1
1020314,0,0,0
1059934,0,0,0
1051700,0,0,0
1031216,0,0,1
1021514,0,0,1
1049316,0,1,1
1005828,0,0,0
1005841,0,0,0
1028980,0,0,1
1026983,0,1,1
1032269,0,0,1
1030401,0,1,0
1006428,0,0,0
1032663,0,0,0
1023886,0,1,1
1058166,0,0,1
1014511,0,0,0
1036771,0,0,1
1032292,0,0,0
1018166,0,0,1
1077449,0,1,1
1089545,0,0,1
1042163,0,0,0
1010204,0,0,0
1046281,0,1,1
1001764,0,0,1
1026914,0,0,0
1016375,0,0,1
1086737,0,0,0
1020131,0,1,0
1019483,0,0,0
1016404,0,0,0
1044751,0,0,1
1056941,0,0,1
1052519,0,0,1
1007933,0,0,1
1051308,0,0,1
1116390,0,0,0
1057213,0,1,1
1019792,0,0,0
1072035,0,0,0
1018758,0,0,0
1064437,0,1,1
1118504,0,0,0
1105248,0,0,0
1091351,0,0,1
1016061,0,1,1
1012744,0,1,0
1065411,0,1,0
1061596,0,0,1
1048602,0,0,1
1006029,0,0,0
1038256,0,0,0
1059956,0,0,0
1050446,0,0,1
1014139,0,1,1
1086869,0,0,0
1002274,0,0,1
1004426,0,0,1
1022580,0,1,1
1097755,0,1,1
1083735,0,1,1
1092595,0,0,0
1047847,0,1,1
1114857,0,0,0
1029158,0,0,1
1040641,0,0,0
1026392,0,1,1
1079164,0,1,1
1026926,0,0,0
1058896,0,1,1
1026190,0,1,1
1062071,0,0,0
1114875,0,0,0
1111598,0,0,1
1020069,0,0,0
1019077,0,0,0
1065451,0,0,0
1107916,0,0,0
1070862,0,0,1
1049615,0,0,1
1074880,0,0,0
1049302,0,0,1
1018628,0,1,1
1107710,0,1,0
1119992,0,0,1
1050352,0,1,1
1100044,0,0,0
1004247,0,0,0
1023107,0,0,1
1003834,0,0,0
1102524,0,0,0
1068370,0,1,1
1020012,0,0,0
1094189,0,0,0
1104223,0,0,0
1106538,0,0,1
1118515,0,0,0
1114720,0,0,0
1114522,0,0,0
1114670,0,0,0
1097032,0,0,0
1105285,0,0,0
1089999,0,0,0
1090036,0,0,0
1090038,0,0,0
1093785,0,0,1
1101003,0,1,0
1117832,0,0,0
1084658,0,0,0
1091786,0,0,0
1050641,0,0,0
1055379,0,1,1
1072930,0,1,1
1026775,0,1,1
1048953,0,0,0
1012253,0,0,0
1014615,0,0,0
1043840,0,1,1
1036886,0,0,1
1049471,0,0,0
1002475,0,1,0
1049744,0,0,0
1089627,0,0,1
1101114,0,0,1
1020077,0,0,0
1034382,0,0,1
1079376,0,0,0
1001154,0,0,0
1045707,0,0,0
1019921,0,0,0
1047813,0,0,0
1017299,0,1,0
1030311,0,0,1
1031113,0,0,0
1044822,0,0,1
1044861,0,0,1
1046011,0,1,0
1000566,0,0,1
1063746,0,0,1
1013119,0,0,1
1037515,0,0,0
1048543,0,0,1
1073719,0,0,1
1059280,0,0,0
1056504,0,0,0
1116653,0,0,0
1101083,0,0,0
1000321,0,0,0
1118775,0,1,1
1056124,0,0,1
1067777,0,0,0
1085840,0,1,1
1006163,0,0,0
1114179,0,1,0
1114381,0,0,0
1085429,0,0,0
1091357,0,0,1
1060143,0,0,0
1049382,0,1,1
1083982,0,0,1
1078818,0,1,1
1010853,0,0,1
1045502,0,0,0
1102072,0,1,1
1094042,0,0,0
1084380,0,0,1
1076072,0,0,0
1086266,0,1,1
1089789,0,0,0
1093792,0,0,1
1100972,0,0,0
1016038,0,1,1
1044171,0,1,1
1016791,0,0,1
1026981,0,1,1
1026640,0,1,1
1026703,0,1,1
1030046,0,1,1
1094682,0,0,1
1024776,0,0,0
1024832,0,0,0
1079030,0,1,1
1002382,0,0,1
1015578,0,0,0
1045497,0,0,0
1091240,0,1,1
1013651,0,0,1
1003442,0,0,0
1087014,0,0,0
1000444,0,1,1
1061575,0,0,1
1083378,0,1,1
1099389,0,0,1
1002324,0,0,1
1003718,0,0,0
1065845,0,0,1
1054623,0,0,0
1003863,0,0,0
1011054,0,0,0
1012122,0,0,0
1032513,0,0,0
1097569,0,0,1
1033235,0,1,1
1038398,0,0,0
1072929,0,1,1
1013473,0,1,1
1026700,0,1,1
1050872,0,0,1
1003251,0,0,0
1022117,0,0,0
1019087,0,0,0
1034422,0,0,1
1034480,0,0,1
1077828,0,0,1
1021501,0,0,1
1037747,0,1,0
1084398,0,1,1
1061517,0,0,1
1094213,0,0,0
1031221,0,0,1
1042194,0,1,1
1094616,0,0,1
1043356,0,1,1
1098814,0,1,0
1007834,0,0,1
1023164,0,0,1
1035543,0,1,1
1005815,0,0,0
1055310,0,1,1
1057924,0,1,0
1014259,0,1,0
1113733,0,0,0
1037123,0,0,1
1017341,0,1,1
1094319,0,0,1
1007226,0,0,1
1118263,0,0,0
1008124,0,0,0
1025467,0,1,1
1015223,0,0,1
1022057,0,1,1
1072961,0,0,1
1116707,0,0,0
1037299,0,1,1
1026910,0,0,0
1034126,0,0,0
1020377,0,0,0
1053653,0,0,1
1007561,0,0,0
1117818,0,0,0
1086510,0,0,1
1099951,0,0,0
1052918,0,0,1
1023413,0,0,0
1007096,0,0,0
1115133,0,0,1
1003358,0,1,0
1049424,0,1,1
1051371,0,1,0
1073289,0,0,1
1018013,0,0,1
1006295,0,0,0
1026060,0,1,1
1017153,0,0,1
1072840,0,1,1
1019980,0,0,0
1063711,0,0,1
1003041,0,0,0
1101048,0,0,0
1072533,0,1,1
1024665,0,0,0
1004087,0,0,1
1003038,0,0,0
1026738,0,1,1
1048407,0,1,1
1096086,0,0,0
1038185,0,0,0
1025444,0,1,1
1060804,0,1,1
1032117,0,1,1
1015751,0,1,1
1015548,0,0,0
1045636,0,0,0
1020136,0,0,0
1028764,0,0,1
1097242,0,0,0
1099032,0,1,0
1044128,0,1,1
1005395,0,0,0
1012929,0,1,0
1093548,0,0,0
1018602,0,1,1
1042280,0,1,1
1114142,0,1,0
1116512,0,0,0
1092393,0,0,0
1071765,0,1,0
1036413,0,0,0
1028315,0,1,0
1050608,0,0,0
1007339,0,0,1
1080446,0,0,1
1063638,0,0,1
1014834,0,0,1
1041956,0,0,1
1018483,0,0,0
1061113,0,0,0
1057143,0,1,1
1022083,0,1,1
1036784,0,0,1
1024428,0,0,0
1015261,0,0,0
1096828,0,0,0
1118018,0,1,1
1114561,0,0,0
1116452,0,0,0
1097075,0,0,0
1108393,0,0,0
1110220,0,0,0
1084647,0,0,0
1099987,0,0,0
1094412,0,0,1
1059558,0,0,0
1020410,0,0,0
1040570,0,1,1
1013523,0,1,1
1048979,0,0,0
1044389,0,1,1
1061458,0,0,1
1074272,0,1,1
1083118,0,1,0
1018142,0,0,1
1102650,0,1,1
1096530,0,0,1
1034053,0,0,1
1019981,0,0,0
1020166,0,1,0
1016518,0,0,0
1018736,0,0,0
1007063,0,0,0
1000554,0,0,1
1017847,0,0,1
1037614,0,0,0
1056582,0,0,0
1015604,0,0,0
1111868,0,0,0
1094072,0,0,0
1114448,0,0,0
1043410,0,1,1
1041514,0,0,0
1007395,0,0,1
1068038,0,1,1
1001276,0,0,0
1084008,0,0,1
1030769,0,1,1
1115439,0,0,1
1005071,0,0,1
1117639,0,1,1
1096879,0,0,0
1093285,0,0,0
1079518,0,0,1
1055837,0,0,1
1035572,0,1,1
1078615,0,1,1
1032302,0,0,0
1099451,0,0,0
1108386,0,0,0
1093669,0,0,0
1100913,0,0,0
1084727,0,0,0
1091608,0,0,0
1044143,0,1,1
1004102,0,1,1
1030072,0,1,1
1037393,0,1,1
1097916,0,0,1
1067711,0,0,1
1050889,0,0,1
1014389,0,1,0
1049490,0,0,0
1074569,0,0,0
1083120,0,1,0
1004222,0,1,0
1018066,0,0,1
1070795,0,0,1
1002010,0,0,0
1103354,0,0,1
1003638,0,0,0
1019954,0,0,0
1031722,0,0,0
1018687,0,0,0
1017157,0,0,1
1089709,0,1,1
1004687,0,0,0
1001874,0,0,0
1008838,0,0,0
1037031,0,0,0
1057457,0,0,0
1095673,0,1,1
1026012,0,0,0
1081218,0,0,1
1072046,0,0,0
1020247,0,0,0
1060147,0,0,0
1016035,0,0,0
1032684,0,0,0
1101246,0,0,0
1109130,0,1,1
1107929,0,0,0
1007417,0,0,1
1030528,0,0,1
1042159,0,0,0
1017967,0,0,1
1085328,0,1,0
1000583,0,0,1
1037103,0,0,0
1022047,0,1,1
1118058,0,1,1
1091304,0,0,1
1065340,0,1,1
1047892,0,0,0
1111543,0,0,1
1035567,0,0,1
1089776,0,0,0
1081096,0,0,0
1060946,0,0,1
1101141,0,1,1
1089362,0,1,0
1108046,0,0,0
1068463,0,0,1
1025071,0,0,0
1072047,0,0,0
1004756,0,0,0
1005835,0,0,0
1092528,0,0,0
1084750,0,0,0
1100727,0,1,0
1040615,0,0,0
1094202,0,0,0
1032008,0,0,1
1016840,0,0,1
1094177,0,0,0
1111567,0,0,1
1111605,0,0,1
1096208,0,0,0
1114806,0,0,0
1089833,0,0,0
1111938,0,0,0
1064030,0,0,1
1036574,0,0,1
1022073,0,1,1
1015305,0,1,1
1024816,0,0,0
1044619,0,0,1
1037759,0,1,0
1050978,0,1,1
1051383,0,1,0
1014604,0,0,0
1062045,0,0,0
1041684,0,0,0
1065552,0,1,1
1101120,0,0,1
1101137,0,0,1
1072422,0,0,1
1007399,0,0,1
1027942,0,0,1
1072102,0,0,0
1026387,0,1,1
1102139,0,0,1
1023574,0,0,1
1043737,0,1,0
1012070,0,0,0
1019224,0,0,0
1059139,0,0,0
1006316,0,1,0
1047605,0,1,1
1065120,0,1,1
1057146,0,1,1
1048115,0,0,0
1067738,0,0,1
1026297,0,1,0
1000120,0,0,0
1084981,0,0,1
1001933,0,0,0
1093567,0,0,0
1006219,0,0,0
1082247,0,0,1
1071894,0,1,1
1030089,0,1,1
1064180,0,0,1
1058008,0,1,0
1103425,0,0,1
1110467,0,1,0
1069883,0,1,1
1071983,0,0,0
1030935,0,0,1
1004359,0,0,1
1004688,0,0,0
1074337,0,0,1
1079065,0,0,1
1058183,0,0,1
1070980,0,1,1
1049109,0,0,0
1112001,0,0,0
1109269,0,0,1
1020094,0,0,0
1020102,0,0,0
1058260,0,0,1
1003208,0,0,1
1096816,0,0,0
1096934,0,0,0
1015968,0,0,0
1102042,0,1,1
1110965,0,0,1
1069780,0,1,1
1094224,0,0,0
1105829,0,0,0
1075836,0,0,0
1082902,0,1,0
1114833,0,0,0
1114173,0,1,0
1105313,0,0,0
1090075,0,0,0
1111921,0,0,0
1059474,0,0,0
1071839,0,1,1
1023858,0,0,1
1023922,0,1,1
1060970,0,0,1
1071139,0,1,0
1096584,0,0,1
1034763,0,0,1
1082390,0,1,1
1030980,0,0,1
1086594,0,0,1
1003933,0,0,0
1007902,0,0,1
1072944,0,0,1
1023188,0,0,1
1000691,0,0,0
1108539,0,0,0
1108061,0,0,1
1084775,0,0,0
1099708,0,0,0
1057263,0,1,1
1074123,0,0,1
1068346,0,1,1
1003927,0,0,0
1090329,0,0,1
1094708,0,0,1
1032685,0,0,0
1025091,0,0,0
1056929,0,0,0
1073310,0,0,1
1003449,0,0,0
1005242,0,1,0
1074315,0,0,1
1109147,0,0,1
1093210,0,1,0
1119462,0,0,1
1010685,0,1,1
1032339,0,0,0
1003808,0,0,0
1069662,0,1,1
1105686,0,0,0
1108593,0,0,0
1111717,0,0,0
1038460,0,0,0
1030669,0,1,1
1049404,0,0,1
1078605,0,1,1
1014705,0,1,1
1114206,0,0,0
1115432,0,0,1
1095506,0,1,1
1103463,0,0,1
1084910,0,0,1
1102055,0,1,1
1014853,0,0,1
1007257,0,0,1
1005118,0,0,0
1005286,0,0,0
1020817,0,0,1
1083387,0,1,1
1007095,0,0,0
1108564,0,0,0
1014322,0,1,1
1015456,0,0,0
1078977,0,0,1
1105159,0,0,0
1092517,0,0,0
1059074,0,1,1
1061985,0,1,1
1099804,0,0,0
1056544,0,0,0
1089862,0,0,0
1037620,0,1,0
1026975,0,1,1
1096821,0,1,0
1056642,0,0,0
1094625,0,0,1
1104113,0,1,0
1115475,0,0,1
1079244,0,0,0
1001672,0,1,1
1072976,0,0,1
1057992,0,1,0
1042977,0,0,1
1091201,0,1,1
1027008,0,1,1
1032391,0,0,0
1032436,0,0,0
1047849,0,1,1
1027508,0,1,1
1087449,0,0,0
1074708,0,0,0
1084310,0,0,1
1075916,0,0,0
1118057,0,1,1
1093494,0,0,0
1105467,0,0,0
1090033,0,0,0
1112005,0,0,0
1059656,0,0,0
1038198,0,0,0
1067855,0,1,1
1049289,0,1,1
1055421,0,1,1
1055462,0,1,1
1026625,0,1,1
1037418,0,1,1
1003087,0,0,0
1023704,0,1,1
1038780,0,0,0
1060463,0,0,0
1015423,0,0,0
1076674,0,0,1
1015889,0,1,0
1082089,0,0,1
1000088,0,0,0
1117632,0,1,1
1041677,0,0,0
1030484,0,0,1
1030543,0,0,1
1030615,0,0,1
1014838,0,0,1
1030637,0,1,1
1010709,0,0,0
1033955,0,0,1
1045744,0,0,0
1086952,0,0,0
1086982,0,0,0
1005148,0,0,0
1034990,0,1,1
1063748,0,0,1
1004967,0,0,1
1008177,0,0,0
1008183,0,0,0
1041106,0,0,1
1100799,0,0,0
1072841,0,1,1
1044772,0,0,1
1063674,0,0,1
1004791,0,0,0
1114526,0,0,0
1107852,0,0,0
1025440,0,1,1
1047613,0,1,1
1051404,0,1,0
1050965,0,0,1
1019240,0,1,0
1077222,0,0,1
1028285,0,1,0
1002080,0,0,0
1029860,0,1,0
1001996,0,1,0
1039638,0,1,0
1093517,0,0,0
1067237,0,0,1
1067873,0,1,1
1015424,0,0,0
1110468,0,0,0
1066276,0,1,1
1005995,0,0,0
1001645,0,1,1
1000681,0,0,0
1023990,0,1,0
1054503,0,0,0
1005029,0,0,1
1005057,0,0,1
1024564,0,0,0
1018642,0,0,0
1054647,0,0,0
1018317,0,0,0
1108304,0,0,0
1094270,0,0,1
1049911,0,0,0
1061418,0,1,1
1071588,0,1,1
1002147,0,0,0
1070836,0,0,1
1040327,0,1,0
1057433,0,0,0
1042256,0,1,1
1118828,0,1,1
1077927,0,0,1
1081167,0,0,0
1114990,0,0,0
1115021,0,0,0
1113736,0,0,0
1108474,0,0,0
1093399,0,0,0
1101427,0,0,0
1106622,0,1,0
1092489,0,0,0
1092578,0,0,0
1107970,0,0,0
1112093,0,0,0
1020276,0,0,0
1065731,0,1,1
1083449,0,1,1
1026999,0,1,1
1026673,0,1,1
1030103,0,1,1
1003115,0,0,0
1090907,0,0,0
1053575,0,1,0
1044622,0,0,1
1026334,0,1,0
1014594,0,0,0
1065487,0,1,0
1054724,0,0,0
1055583,0,1,0
1014722,0,1,1
1004153,0,0,0
1018521,0,0,0
1002108,0,0,0
1099536,0,0,0
1099591,0,0,0
1055780,0,1,0
1055797,0,1,0
1096503,0,0,1
1056667,0,1,0
1073320,0,0,1
1014813,0,0,1
1017991,0,0,1
1005457,0,0,0
1027945,0,0,1
1019979,0,0,0
1007513,0,1,0
1006975,0,0,0
1086523,0,0,1
1058379,0,0,0
1044301,0,1,1
1000415,0,0,0
1052445,0,1,1
1042996,0,0,1
1024647,0,0,0
1068910,0,1,0
1056574,0,0,0
1096952,0,0,0
1108067,0,0,1
1100105,0,1,0
1025885,0,0,0
1026111,0,1,1
1000047,0,0,0
1105847,0,0,0
1054130,0,0,1
1025710,0,0,1
1096379,0,0,0
1106610,0,1,0
1100757,0,0,0
1019245,0,1,0
1102661,0,1,1
1021423,0,0,1
1017089,0,0,1
1002072,0,0,0
1115483,0,0,1
1063734,0,0,1
1075591,0,0,1
1085997,0,1,0
1019285,0,1,0
1083426,0,1,1
1025541,0,1,1
1031268,0,0,1
1047547,0,1,1
1010903,0,0,1
1015258,0,0,0
1050003,0,0,1
1019053,0,0,0
1000967,0,0,0
1043210,0,0,1
1087455,0,0,0
1087486,0,0,0
1074885,0,0,0
1030797,0,1,1
1073047,0,0,1
1026725,0,1,1
1037358,0,1,1
1061883,0,0,0
1078104,0,1,1
1034115,0,1,0
1014221,0,1,0
1003524,0,0,0
1002969,0,1,0
1034782,0,0,1
1054622,0,0,0
1052494,0,0,1
1093801,0,0,1
1086713,0,0,0
1028900,0,0,1
1113664,0,1,1
1038544,0,0,1
1062060,0,0,0
1114124,0,1,0
1007546,0,0,0
1005665,0,0,0
1041165,0,0,1
1008823,0,1,0
1053035,0,0,0
1087243,0,1,0
1074749,0,0,0
1105903,0,0,0
1109245,0,1,0
1113668,0,1,1
1006109,0,0,0
1036974,0,1,0
1021535,0,0,1
1055528,0,1,1
1031022,0,1,0
1013544,0,1,1
1101859,0,1,1
1071570,0,1,1
1031627,0,1,0
1118846,0,1,1
1010888,0,0,1
1030472,0,0,1
1081321,0,1,1
1010285,0,0,0
1007371,0,0,1
1006782,0,0,1
1008007,0,0,1
1002911,0,0,0
1006009,0,1,1
1022522,0,1,1
1003883,0,0,0
1001915,0,0,0
1024641,0,0,0
1047707,0,0,0
1097004,0,0,0
1032104,0,1,1
1115201,0,0,1
1006176,0,0,0
1046295,0,0,1
1065605,0,0,0
1019041,0,0,0
1086491,0,0,1
1076266,0,1,1
1117663,0,1,1
1072927,0,1,1
1114412,0,0,0
1031188,0,0,1
1026325,0,0,0
1028420,0,1,0
1060521,0,1,1
1070314,0,0,1
1111229,0,0,1
1105247,0,0,0
1108041,0,0,0
1099754,0,0,0
1036978,0,1,0
1031220,0,0,1
1035466,0,1,1
1007278,0,0,1
1004549,0,0,0
1001107,0,0,0
1005095,0,0,0
1060501,0,1,1
1007002,0,0,0
1048668,0,0,1
1084655,0,0,0
1067900,0,1,1
1058216,0,0,1
1007389,0,1,1
1031088,0,0,0
1101347,0,0,0
1036187,0,0,0
1065110,0,1,1
1102620,0,1,1
1087352,0,0,0
1104225,0,0,0
1114601,0,0,0
1105218,0,0,0
1105295,0,0,0
1084530,0,0,0
1076484,0,0,1
1050895,0,0,1
1036121,0,1,0
1117700,0,1,1
1095398,0,1,1
1061429,0,1,1
1064245,0,0,0
1087420,0,0,0
1094007,0,0,0
1099603,0,1,1
1075949,0,0,0
1080909,0,0,0
1115155,0,0,1
1096964,0,0,0
1102317,0,0,0
1108380,0,0,0
1089371,0,1,0
1093477,0,0,0
1093619,0,0,0
1105071,0,0,0
1109329,0,1,0
1083668,0,1,0
1094262,0,0,1
1079534,0,0,1
1060134,0,0,0
1051666,0,0,0
1071796,0,1,1
1043402,0,1,1
1014353,0,1,1
1070406,0,1,1
1032249,0,0,1
1048112,0,0,0
1072962,0,0,1
1070490,0,0,1
1026332,0,1,0
1075755,0,1,1
1041955,0,0,1
1089345,0,1,1
1117600,0,1,1
1027463,0,1,1
1069470,0,0,0
1069477,0,0,0
1102058,0,1,1
1020056,0,0,0
1111071,0,0,1
1022243,0,0,1
1005449,0,0,0
1002932,0,0,0
1005162,0,0,0
1020802,0,0,1
1024224,0,1,1
1042754,0,1,1
1026397,0,1,1
1055108,0,0,1
1015213,0,0,1
1054525,0,1,0
1001920,0,0,0
1001532,0,0,0
1057490,0,0,0
1084247,0,0,1
1036957,0,1,0
1017343,0,1,1
1049547,0,0,0
1041427,0,0,0
1051952,0,1,1
1065835,0,0,1
1087239,0,0,0
1093956,0,0,0
1076055,0,0,0
1080914,0,0,0
1102469,0,0,0
1102538,0,0,0
1093697,0,0,0
1093725,0,0,0
1101158,0,0,0
1111724,0,0,0
1111957,0,0,0
1100035,0,1,0
1059650,0,0,0
1053025,0,0,0
1053067,0,0,0
1072527,0,0,1
1042257,0,1,1
1049393,0,1,1
1005895,0,0,0
1021338,0,1,0
1055319,0,1,1
1072809,0,1,1
1083976,0,0,1
1101796,0,1,1
1106891,0,1,1
1025948,0,0,0
1025964,0,0,0
1026138,0,1,1
1045481,0,1,1
1028316,0,1,0
1050564,0,0,0
1010916,0,0,1
1099563,0,0,0
1081746,0,0,1
1046279,0,1,1
1030638,0,1,1
1053832,0,0,1
1075263,0,1,0
1071994,0,0,0
1086558,0,0,1
1000499,0,0,1
1024410,0,0,0
1073676,0,0,1
1056458,0,0,0
1087192,0,0,0
1087195,0,0,0
1087205,0,0,0
1087214,0,0,0
1087222,0,0,0
1087237,0,0,0
1087244,0,0,0
1087248,0,0,0
1087252,0,1,0
1087265,0,0,0
1087266,0,0,0
1087270,0,0,0
1087275,0,0,0
1087276,0,0,0
1087277,0,0,0
1087281,0,0,0
1087284,0,0,0
1087291,0,0,0
1087296,0,0,0
1087306,0,0,0
1087310,0,0,0
1087312,0,0,0
1087317,0,0,0
1087318,0,0,0
1087319,0,0,0
1087321,0,0,0
1087324,0,0,0
1087333,0,0,0
1087334,0,0,0
1087342,0,0,0
1087346,0,0,0
1087353,0,0,0
1087354,0,0,0
1087363,0,0,0
1087366,0,0,0
1087374,0,0,0
1087381,0,0,0
1087382,0,0,0
1087384,0,0,0
1087390,0,0,0
1087391,0,0,0
1087395,0,0,0
1087400,0,0,0
1087402,0,0,0
1087411,0,0,0
1087414,0,0,0
1087424,0,0,0
1087426,0,0,0
1087428,0,0,0
1087433,0,0,0
1087434,0,0,0
1087438,0,0,0
1087441,0,0,0
1087444,0,0,0
1087445,0,0,0
1087452,0,0,0
1087460,0,0,0
1087462,0,0,0
1087466,0,0,0
1087467,0,0,0
1087468,0,0,0
1087470,0,0,0
1087471,0,0,0
1087478,0,0,0
1087479,0,0,0
1087483,0,0,0
1087487,0,0,0
1087490,0,0,0
1087491,0,0,0
1087493,0,0,0
1087504,0,0,0
1087507,0,0,0
1087537,0,0,0
1087538,0,0,0
1087539,0,0,0
1087541,0,0,0
1088927,0,0,0
1094847,0,0,0
1094852,0,0,0
1097239,0,1,0
1097243,0,1,0
1097253,0,1,0
1097254,0,1,0
1097258,0,0,0
1097259,0,1,0
1097264,0,1,0
1097267,0,1,0
1097268,0,1,0
1097277,0,1,0
1097278,0,0,0
1097279,0,1,0
1097281,0,1,0
1097283,0,1,0
1097287,0,0,0
1097290,0,1,0
1097292,0,1,0
1097298,0,1,0
1100117,0,1,0
1100119,0,1,0
1100121,0,1,0
1102705,0,1,1
1102708,0,1,1
1102711,0,1,1
1102716,0,1,1
1102722,0,1,1
1106952,0,1,1
1106953,0,1,1
1106954,0,1,1
1093912,0,0,0
1093913,0,0,0
1093919,0,1,0
1093927,0,0,0
1093928,0,0,0
1093936,0,0,0
1093937,0,0,0
1093938,0,0,0
1093942,0,0,0
1093943,0,0,0
1093954,0,0,0
1093959,0,0,0
1093960,0,0,0
1093962,0,0,0
1093963,0,0,0
1093967,0,0,0
1093968,0,0,0
1093970,0,0,0
1093971,0,0,0
1093974,0,0,0
1093975,0,0,0
1093977,0,0,0
1093980,0,0,0
1093990,0,0,0
1093997,0,0,0
1093999,0,0,0
1094004,0,0,0
1094012,0,0,0
1094015,0,0,0
1094018,0,0,0
1094026,0,0,0
1094048,0,0,0
1094056,0,0,0
1094081,0,0,0
1094087,0,0,0
1094102,0,0,0
1094104,0,0,0
1094107,0,0,0
1094115,0,0,0
1094121,0,0,0
1094126,0,0,0
1094130,0,0,0
1094133,0,0,0
1094137,0,0,0
1094141,0,0,0
1094142,0,1,0
1094143,0,0,0
1094145,0,0,0
1094149,0,0,0
1094151,0,0,0
1094153,0,0,0
1094155,0,0,0
1094169,0,0,0
1094179,0,0,0
1094183,0,0,0
1094186,0,0,0
1094197,0,0,0
1094201,0,0,0
1094217,0,0,0
1094235,0,0,0
1094253,0,0,0
1094258,0,0,0
1094260,0,0,0
1094261,0,0,0
1094961,0,0,0
1094962,0,1,0
1094964,0,0,0
1094967,0,1,0
1094970,0,1,0
1094972,0,0,0
1094979,0,1,0
1097464,0,0,1
1097466,0,1,1
1097479,0,0,1
1097495,0,0,1
1097805,0,1,1
1097807,0,1,1
1097808,0,0,1
1106639,0,0,0
1106644,0,0,0
1106947,0,0,0
1106948,0,1,0
1074693,0,1,0
1074701,0,0,0
1074709,0,0,0
1074712,0,0,0
1074719,0,0,0
1074722,0,0,0
1074726,0,0,0
1074731,0,0,0
1074732,0,0,0
1074751,0,1,0
1074755,0,0,0
1074759,0,0,0
1074760,0,0,0
1074762,0,0,0
1074773,0,0,0
1074776,0,0,0
1074781,0,0,0
1074786,0,0,0
1074787,0,0,0
1074788,0,0,0
1074790,0,0,0
1074796,0,0,0
1074800,0,0,0
1074808,0,0,0
1074811,0,0,0
1074822,0,0,0
1074823,0,0,0
1074825,0,0,0
1074827,0,0,0
1074829,0,0,0
1074836,0,0,0
1074840,0,0,0
1074849,0,0,0
1074857,0,0,0
1074861,0,0,0
1074875,0,0,0
1074882,0,0,0
1074893,0,0,0
1074894,0,0,0
1074904,0,0,0
1074908,0,0,0
1074909,0,0,0
1074928,0,0,0
1074931,0,0,0
1074936,0,0,0
1074938,0,0,0
1074940,0,0,0
1074941,0,0,0
1074944,0,0,0
1074945,0,0,0
1074955,0,0,0
1074965,0,0,0
1074967,0,0,0
1074970,0,0,0
1074979,0,0,0
1074983,0,0,0
1074984,0,0,0
1074992,0,0,0
1074994,0,1,0
1075000,0,0,0
1075010,0,0,0
1075012,0,0,0
1075013,0,0,0
1075014,0,0,0
1075017,0,0,0
1075026,0,0,0
1075028,0,0,0
1075037,0,0,0
1075039,0,0,0
1075042,0,0,0
1081977,0,0,0
1084260,0,0,1
1084262,0,0,1
1084265,0,0,1
1084266,0,0,1
1084290,0,0,1
1084320,0,0,1
1084331,0,0,1
1084332,0,0,1
1084374,0,0,1
1092771,0,0,1
1093344,0,0,0
1093345,0,0,0
1097460,0,1,1
1100611,0,0,1
1100623,0,0,1
1100640,0,0,1
1100641,0,1,1
1102256,0,0,0
1102263,0,0,0
1102272,0,0,0
1104052,0,0,0
1104053,0,0,0
1104055,0,0,0
1104067,0,0,0
1104080,0,0,0
1104083,0,0,0
1104086,0,0,0
1104087,0,0,0
1104089,0,0,0
1104099,0,0,0
1104100,0,0,0
1104110,0,0,0
1104111,0,0,0
1104112,0,0,0
1104124,0,0,0
1104127,0,0,0
1104128,0,0,0
1104130,0,0,0
1104131,0,0,0
1104140,0,0,0
1104141,0,0,0
1104142,0,0,0
1104143,0,0,0
1104149,0,0,0
1104160,0,0,0
1104170,0,0,0
1104171,0,0,0
1104176,0,0,0
1104180,0,0,0
1104187,0,0,0
1104191,0,0,0
1104196,0,0,0
1104197,0,0,0
1104198,0,0,0
1104201,0,0,0
1104205,0,0,0
1104218,0,0,0
1104220,0,0,0
1104221,0,0,0
1104226,0,0,0
1104229,0,0,0
1104238,0,0,0
1104244,0,0,0
1104254,0,0,0
1104256,0,0,0
1104259,0,0,0
1104260,0,0,0
1104263,0,0,0
1104275,0,0,0
1104276,0,0,0
1104302,0,0,0
1104305,0,0,0
1104306,0,0,0
1104332,0,0,0
1104336,0,0,0
1104337,0,0,0
1104338,0,0,0
1104342,0,0,0
1104343,0,0,0
1104351,0,0,0
1104359,0,0,0
1104363,0,0,0
1104367,0,0,0
1108919,0,0,0
1111224,0,0,1
1111251,0,0,1
1111257,0,0,1
1111553,0,0,1
1111557,0,0,1
1111584,0,0,1
1111592,0,0,1
1111593,0,0,1
1111616,0,1,1
1111617,0,0,1
1111621,0,0,1
1111627,0,0,1
1111629,0,0,1
1111638,0,0,1
1098923,0,1,0
1099602,0,1,1
1099604,0,1,1
1105672,0,0,0
1105674,0,0,0
1105675,0,0,0
1105677,0,0,0
1105679,0,0,0
